OT_ID	Gene.Ontology.IDs
jg13720.t1	GO:0000139,GO:0006497,GO:0006679,GO:0008120,GO:0009966,GO:0016020,GO:0030154,GO:0030216,GO:0033210,GO:0048666,GO:0061436,GO:0098856,GO:0102769,GO:1903575
jg13610.t1	GO:0006629
jg13412.t1	GO:0005634,GO:0046872,GO:0051213
jg14002.t1	GO:0000400,GO:0005524,GO:0005737,GO:0006281,GO:0006310,GO:0009378,GO:0009379,GO:0048476
jg14208.t1	GO:0003727,GO:0032197,GO:0043231,GO:1990904
jg14009.t1	GO:0042025,GO:0098021
jg13675.t1	GO:0005615,GO:0005739,GO:0005759,GO:0008168,GO:0019899,GO:0019918,GO:0032981,GO:0035243
jg14248.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg13892.t1	GO:0000287,GO:0004449,GO:0005524,GO:0005739,GO:0006099,GO:0006102,GO:0051287
jg14283.t1	GO:0003676,GO:0004190,GO:0006508,GO:0008270,GO:0016020,GO:0019028,GO:0020002,GO:0039660,GO:0044095,GO:0044196,GO:0046797
jg14220.t1	GO:0004579,GO:0006516,GO:0006986,GO:0018279,GO:0030433,GO:0034998,GO:0034999,GO:0043686,GO:0043687,GO:0046872
jg13877.t1	GO:0000022,GO:0000132,GO:0000742,GO:0000743,GO:0000776,GO:0005816,GO:0005819,GO:0005875,GO:0005876,GO:0005938,GO:0008017,GO:0030543,GO:0031115,GO:0035371,GO:0043332,GO:0051286,GO:0051301
jg13678.t1	GO:0005829,GO:0008936,GO:0016811,GO:0019365,GO:0046872
jg13351.t1	GO:0001947,GO:0005737,GO:0007369,GO:0032266,GO:0032402,GO:0034451,GO:0034464,GO:0036064,GO:0043010,GO:0046907,GO:0051877,GO:0060170,GO:0060271,GO:0062139,GO:0070121,GO:0072116
jg14362.t1	GO:0005634,GO:0005737,GO:0005816
jg14661.t1	GO:0003964,GO:0004519,GO:0046872
jg14544.t1	GO:0003676,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0015074,GO:0042575
jg13792.t1	GO:0000122,GO:0000978,GO:0000981,GO:0003682,GO:0005634,GO:0005667,GO:0005737,GO:0007224,GO:0021587,GO:0021702,GO:0021936,GO:0030514,GO:0042826,GO:0045880,GO:0046332,GO:0048468,GO:0048814,GO:1902692,GO:1990837
jg13788.t1	GO:0005829,GO:0008253,GO:0043235,GO:0046872
jg13429.t1	GO:0003950,GO:0005634,GO:0016779,GO:0046872,GO:0070213,GO:0140803,GO:1990404
jg13299.t1	GO:0004984,GO:0005549,GO:0005886,GO:0007165,GO:0016020,GO:0032590,GO:0050911
jg14142.t1	GO:0003676,GO:0015074
jg13256.t1	GO:0001558,GO:0005634,GO:0005737,GO:0005819,GO:0006302,GO:0007049,GO:0008432,GO:0016035,GO:0033138,GO:0042177,GO:0042772,GO:0045893,GO:0051301,GO:1904667
jg14363.t1	GO:0003677,GO:0004803,GO:0006310,GO:0006313,GO:0015074,GO:0016740,GO:0043565,GO:0046872
jg13587.t1	GO:0005385,GO:0005737,GO:0005743,GO:0005765,GO:0005770,GO:0005886,GO:0006882,GO:0010008,GO:0010043,GO:0030658,GO:0042589,GO:0042802,GO:0043231,GO:0046872,GO:0062111,GO:0071577,GO:0099503,GO:0140826,GO:0140882,GO:0140914,GO:0140915,GO:0140916,GO:0140917
jg13522.t1	GO:0005765,GO:0032418,GO:0042802,GO:0099078
jg14582.t1	GO:0000179,GO:0003723,GO:0005829,GO:0031167,GO:0052908
jg13261.t1	GO:0000785,GO:0000978,GO:0000981,GO:0001227,GO:0003310,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0006357,GO:0010454,GO:0010455,GO:0022010,GO:0030154,GO:0031641,GO:0045892,GO:0048663,GO:0048714,GO:0048715,GO:0050885,GO:1990837
jg13781.t1	GO:0005506,GO:0009055,GO:0020037,GO:0042597
jg13902.t1	GO:0004930,GO:0005886,GO:0007186,GO:0060756
jg14715.t1	GO:0003723,GO:0003735,GO:0005739,GO:0005743,GO:0005762,GO:0006412,GO:0032543
jg13506.t1	GO:0000245,GO:0000381,GO:0003729,GO:0005634,GO:0005681,GO:0043065,GO:0046872
jg14648.t1	GO:0000976,GO:0000981,GO:0005634,GO:0005667,GO:0006357
jg13525.t1	GO:0001401,GO:0005737,GO:0007005,GO:0015031
jg14334.t1	GO:0003676,GO:0005634,GO:0005737,GO:0015074,GO:0045787,GO:0050679
jg14430.t1	GO:0003677,GO:0004803,GO:0006310,GO:0006313,GO:0015074,GO:0016740,GO:0043565,GO:0046872
jg14254.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg13905.t1	GO:0000302,GO:0001525,GO:0005319,GO:0005576,GO:0005615,GO:0005737,GO:0005783,GO:0006006,GO:0006629,GO:0007420,GO:0010642,GO:0014012,GO:0015485,GO:0022626,GO:0030425,GO:0042246,GO:0042308,GO:0043025,GO:0048471,GO:0048662,GO:0048678,GO:0051895,GO:0060588,GO:0070062,GO:0071638,GO:1900016,GO:2000098,GO:2000405
jg13724.t1	GO:0005576,GO:0007218
jg13339.t1	GO:0016787
jg14355.t1	GO:0004497,GO:0005506,GO:0009820,GO:0016020,GO:0016705,GO:0020037,GO:1901576
jg13655.t1	GO:0000287,GO:0005777,GO:0015938,GO:0036114,GO:0044580,GO:0106399,GO:1901289,GO:1902858,GO:2001294
jg14261.t1	GO:0005634
jg14306.t1	GO:0003964,GO:0004519
jg14306.t2	GO:0003964,GO:0004519
jg14306.t3	GO:0004984,GO:0005549,GO:0005886,GO:0007165,GO:0032590,GO:0050911
jg14603.t1	GO:0005634,GO:0008270,GO:0016925,GO:0061665
jg14429.t1	GO:0000287,GO:0004775,GO:0005524,GO:0005739,GO:0006099,GO:0006104,GO:0009361,GO:0042709,GO:1901289
jg13943.t1	GO:0001965,GO:0001975,GO:0005096,GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0005886,GO:0007186,GO:0008277,GO:0031681,GO:0032991,GO:0035556,GO:0043005,GO:0044292,GO:0045211,GO:0045471,GO:0045744,GO:0060078,GO:0098793,GO:0098978,GO:1901381
jg13908.t1	GO:0001881,GO:0005769,GO:0005802,GO:0005829,GO:0007032,GO:0042147,GO:0055037
jg13213.t1	GO:0005198,GO:0005802,GO:0005886,GO:0005905,GO:0005938,GO:0006886,GO:0006897,GO:0006898,GO:0007268,GO:0007291,GO:0008103,GO:0010508,GO:0016079,GO:0030130,GO:0030132,GO:0030136,GO:0030141,GO:0030198,GO:0031410,GO:0031623,GO:0032051,GO:0033227,GO:0033363,GO:0035002,GO:0035159,GO:0040008,GO:0045334,GO:0045451,GO:0045807,GO:0046667,GO:0048471,GO:0048749,GO:0071439,GO:0098793
jg13938.t1	GO:0000922,GO:0005524,GO:0005737,GO:0005813,GO:0005819,GO:0005874,GO:0007283,GO:0008017,GO:0008568,GO:0015630,GO:0016853,GO:0016887,GO:0051013
jg14266.t1	GO:0003964,GO:0004519
jg14301.t1	GO:0003735,GO:0005840,GO:0006412,GO:1990904
jg13338.t1	GO:0005737,GO:0005813,GO:0030496
jg14389.t1	GO:0005524,GO:0008270,GO:0008616,GO:0016879
jg14550.t1	
jg13204.t1	GO:0004713,GO:0004714,GO:0005524,GO:0005886,GO:0006468,GO:0007165,GO:0007169,GO:0010976,GO:0017147,GO:0042052,GO:0043235,GO:0046716,GO:0051897,GO:0072499
jg13612.t1	GO:0004888,GO:0005254,GO:0016594,GO:0016933,GO:0034707,GO:0043005,GO:0045202,GO:0045211,GO:0046872,GO:1902476,GO:1904315
jg14552.t1	GO:0102209
jg14340.t1	GO:0000981,GO:0003677,GO:0005634,GO:0006351,GO:0008270
jg13335.t1	GO:0004620,GO:0004806,GO:0005509,GO:0005615,GO:0006629,GO:0006644,GO:0009395,GO:0019376,GO:0019433,GO:0042589,GO:0043005,GO:0047372,GO:0047714,GO:0102549
jg13662.t1	GO:0004082,GO:0004619,GO:0005829,GO:0006094,GO:0006096,GO:0016787,GO:0046538
jg14092.t1	GO:0005509,GO:0005982,GO:0005983,GO:0009279,GO:0019867,GO:0042802,GO:2001070
jg14477.t1	GO:0004814,GO:0004820,GO:0005524,GO:0005737,GO:0006420,GO:0006426
jg13465.t1	GO:0001725,GO:0003779,GO:0004687,GO:0005516,GO:0005524,GO:0005737,GO:0014820,GO:0016310,GO:0030027,GO:0032154,GO:0046872
jg14013.t1	GO:0003677,GO:0006355,GO:0007049,GO:0051301
jg13462.t1	GO:0003723,GO:0005686,GO:0045292
jg14034.t1	GO:0000077,GO:0000785,GO:0003690,GO:0005634,GO:0006281,GO:0006289,GO:0006302,GO:0008047,GO:0031571,GO:0031573,GO:0042393,GO:0045944,GO:0051726,GO:0110027
jg13333.t1	GO:0004620,GO:0004806,GO:0005509,GO:0005615,GO:0006629,GO:0006644,GO:0009395,GO:0019376,GO:0019433,GO:0042589,GO:0043005,GO:0047372,GO:0047714,GO:0102549
jg13710.t1	GO:0002058,GO:0002059,GO:0004157,GO:0005829,GO:0006208,GO:0006210,GO:0006212,GO:0006248,GO:0006249,GO:0008270,GO:0016597,GO:0019482,GO:0019860,GO:0032991,GO:0042802,GO:0046050,GO:0046079,GO:0051219
jg13710.t2	GO:0002058,GO:0002059,GO:0004157,GO:0005829,GO:0006208,GO:0006210,GO:0006212,GO:0006248,GO:0006249,GO:0008270,GO:0016597,GO:0019482,GO:0019860,GO:0032991,GO:0042802,GO:0046050,GO:0046079,GO:0051219
jg14400.t1	GO:0003677,GO:0004803,GO:0006310,GO:0006313,GO:0015074,GO:0016740,GO:0043565,GO:0046872
jg13502.t1	GO:0000307,GO:0000711,GO:0003677,GO:0004864,GO:0005634,GO:0005700,GO:0005737,GO:0006302,GO:0007143,GO:0016538,GO:0044772,GO:0045746,GO:0045927,GO:0046628,GO:0051301,GO:0051897,GO:0060429,GO:2000134
jg14018.t1	GO:0000278,GO:0000775,GO:0000776,GO:0000779,GO:0000940,GO:0003777,GO:0005524,GO:0005634,GO:0005694,GO:0005737,GO:0005828,GO:0005874,GO:0007018,GO:0007052,GO:0007057,GO:0007059,GO:0007079,GO:0007080,GO:0007088,GO:0007094,GO:0008017,GO:0008608,GO:0015630,GO:0019901,GO:0030071,GO:0030496,GO:0031647,GO:0043231,GO:0043515,GO:0045171,GO:0045184,GO:0045842,GO:0045860,GO:0050793,GO:0051233,GO:0051301,GO:0051310,GO:0051315,GO:0051382,GO:0051984,GO:0051987,GO:0072686,GO:0099606,GO:0099607,GO:1990023
jg13554.t1	GO:0001974,GO:0004197,GO:0005576,GO:0005615,GO:0005764,GO:0005768,GO:0006508,GO:0006955,GO:0008233,GO:0008656,GO:0030163,GO:0051603,GO:0060707,GO:2001235
jg13600.t1	GO:0005085,GO:0005829,GO:0005886,GO:0007265,GO:0016323,GO:0016327,GO:0030426,GO:0030971,GO:0031175,GO:0031267,GO:0034976,GO:0035020,GO:0035254,GO:0043025,GO:0043547,GO:0044342,GO:0046578,GO:0046579,GO:0048146,GO:0048167,GO:0048168,GO:0090630,GO:0097440
jg13600.t2	GO:0005085,GO:0005829,GO:0005886,GO:0007165,GO:0007265,GO:0007616,GO:0030426,GO:0031175,GO:0034976,GO:0035020,GO:0035254,GO:0043005,GO:0043547,GO:0044342,GO:0046578,GO:0046579,GO:0048167,GO:0048168,GO:0090630
jg13903.t1	GO:0003937,GO:0004643,GO:0006189
jg14086.t1	GO:0004017,GO:0005524,GO:0005525,GO:0005737,GO:0005739,GO:0005759,GO:0006172,GO:0006756,GO:0009142,GO:0016310,GO:0042802,GO:0046033,GO:0046039,GO:0046041,GO:0046051,GO:0046060,GO:0046899
jg14696.t1	GO:0000287,GO:0000428,GO:0003677,GO:0003899,GO:0006351,GO:0008270
jg13353.t1	GO:0003677,GO:0003700,GO:0005829,GO:0006355
jg13637.t1	GO:0003779,GO:0005769,GO:0005829,GO:0015031,GO:0016197,GO:0031901,GO:0034314,GO:0042147,GO:0043014,GO:0055037,GO:0055038,GO:0071203
jg14636.t1	GO:0001883,GO:0005654,GO:0005730,GO:0006974,GO:0042278,GO:0051725,GO:0061463,GO:0090734,GO:0140291,GO:0140293
jg14168.t1	
jg14163.t1	GO:0003677,GO:0003887,GO:0003964,GO:0004523,GO:0006260,GO:0039503,GO:0046872
jg14270.t1	GO:0000139,GO:0000324,GO:0005247,GO:0005768,GO:0005769,GO:0005783,GO:0005794,GO:0005797,GO:0005886,GO:0006878,GO:0006879,GO:0010008,GO:0034707,GO:0034756
jg13958.t1	GO:0003676,GO:0009058,GO:0019538,GO:0032259,GO:0036009,GO:0043412,GO:0102559
jg14435.t1	GO:0005737,GO:0008119,GO:0010038,GO:0032259
jg13676.t1	GO:0000381,GO:0000900,GO:0003723,GO:0003729,GO:0003730,GO:0005634,GO:0005654,GO:0005737,GO:0006376,GO:0006397,GO:0007281,GO:0008285,GO:0009792,GO:0010494,GO:0010628,GO:0010629,GO:0016020,GO:0016441,GO:0035194,GO:0036002,GO:0042835,GO:0043484,GO:0050727,GO:0061157,GO:0097356,GO:1990904
jg14419.t1	GO:0000408,GO:0000781,GO:0002949,GO:0005634,GO:0005829
jg13599.t1	GO:0004252,GO:0005576,GO:0008236,GO:0016485,GO:0030133,GO:0042381,GO:0046872
jg13947.t1	GO:0005634,GO:0005739,GO:0005829,GO:0008270,GO:0010566,GO:0016740,GO:0017136,GO:0036046,GO:0036048,GO:0036054,GO:0036055,GO:0061697,GO:0070403
jg14284.t1	GO:0003735,GO:0005840,GO:0006412,GO:1990904
jg13493.t1	GO:0005768,GO:0005874,GO:0006897,GO:0008017,GO:0030705,GO:0031122
jg14299.t1	GO:0005576,GO:0005886,GO:0030115
jg14233.t1	
jg14720.t1	GO:0001786,GO:0005634,GO:0005783,GO:0005811,GO:0005829,GO:0006915,GO:0019915,GO:0034389,GO:0035091,GO:0042981,GO:0050995,GO:0070300,GO:0090209,GO:0097194,GO:0120013,GO:0140693,GO:0160077
jg13857.t1	GO:0005739,GO:0005759,GO:0106035
jg14333.t1	GO:0003677,GO:0005634
jg13941.t1	
jg13479.t1	GO:0004722,GO:0004725,GO:0005739,GO:0005743,GO:0005744,GO:0005783,GO:0005794,GO:0006470,GO:0007005,GO:0007006,GO:0030150,GO:0034067,GO:0070972,GO:0140608
jg13391.t1	GO:0005886,GO:0006824,GO:0006826,GO:0006828,GO:0008324,GO:0015675,GO:0015693,GO:0022890,GO:0030001
jg14183.t1	GO:0000428,GO:0001216,GO:0003677,GO:0006352,GO:0016779,GO:0016987
jg13726.t1	GO:0003677,GO:0005634,GO:0006313,GO:0015074
jg14678.t1	GO:0005524,GO:0005886,GO:0015611,GO:0016887
jg14337.t1	GO:0003677,GO:0032784,GO:0070063
jg13636.t1	GO:0003676,GO:0005634,GO:0008310,GO:0008311,GO:0008408,GO:0045950,GO:0046872
jg13561.t1	GO:0005085,GO:0005096,GO:0030424,GO:0035556,GO:0043197
jg13550.t1	GO:0005886,GO:0015347,GO:0043231,GO:0043252
jg14152.t1	GO:0005524,GO:0005886,GO:0016887,GO:0045261,GO:0046933,GO:0046961
jg14020.t1	GO:0003729,GO:0005634,GO:0006355,GO:0006357,GO:0007379,GO:0007400,GO:0007403,GO:0007411,GO:0007422,GO:0008586,GO:0035222,GO:0035321,GO:0048106,GO:0048749,GO:0050832,GO:0090263
jg14432.t1	
jg14432.t2	GO:0008270,GO:0016791
jg14432.t3	GO:0005635,GO:0005643,GO:0006913,GO:0008139,GO:0015031,GO:0017056,GO:0031965,GO:0032991,GO:0042306,GO:0042802,GO:0044877,GO:0051028
jg13297.t1	GO:0003777,GO:0005524,GO:0005641,GO:0005819,GO:0005874,GO:0007018,GO:0008017,GO:0009524,GO:0051225
jg13972.t1	GO:0003735,GO:0005840,GO:0006412,GO:1990904
jg14325.t1	GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0006310,GO:0006508,GO:0015074,GO:0030430,GO:0042025,GO:0044423,GO:0044826,GO:0046718,GO:0046872,GO:0075713,GO:0075732
jg13255.t1	GO:0000455,GO:0003723,GO:0005737,GO:0008835,GO:0009231,GO:0009982,GO:0031119,GO:0043723,GO:0046872,GO:0106029
jg13466.t1	GO:0001614,GO:0004888,GO:0004931,GO:0005216,GO:0005524,GO:0005829,GO:0005886,GO:0007165,GO:0007399,GO:0010524,GO:0033198,GO:0050850,GO:0070588,GO:0098794
jg13828.t1	GO:0005789,GO:0016126,GO:0030133,GO:0042802
jg14640.t1	GO:0003676,GO:0015074
jg14210.t1	GO:0003676,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0015074,GO:0042575
jg13592.t1	GO:0004854,GO:0005506,GO:0005777,GO:0009115,GO:0016491,GO:0043546,GO:0050660,GO:0051537,GO:0071949
jg13258.t1	GO:0004843,GO:0006508,GO:0032496,GO:0070536,GO:0071108
jg14010.t1	GO:0003777,GO:0005524,GO:0005874,GO:0007018,GO:0008017
jg13611.t1	GO:0003677,GO:0003700,GO:0005634,GO:0006260,GO:0045893
jg13611.t2	GO:0003677,GO:0003700,GO:0005634,GO:0006260,GO:0045893
jg13212.t1	GO:0004715,GO:0005524,GO:0016310
jg13870.t1	GO:0005275,GO:0005524,GO:0005886,GO:0006727,GO:0006856,GO:0015842,GO:0016887,GO:0022857,GO:0030659,GO:0031409,GO:0042626,GO:0055085,GO:0090741,GO:0098793,GO:0140359
jg13454.t1	
jg13919.t1	GO:0016020
jg13283.t1	GO:0003746,GO:0005853
jg14007.t1	GO:0003684,GO:0005524,GO:0006298,GO:0030983,GO:0140664
jg13859.t1	GO:0004181,GO:0006508,GO:0006520,GO:0008233,GO:0030145,GO:0030574,GO:0043069,GO:0070006,GO:0070062,GO:0102009
jg13583.t1	GO:0005886,GO:0007610,GO:0008066,GO:0015276,GO:0016020,GO:0035249,GO:0050804,GO:0050907,GO:0098839,GO:1904315
jg13900.t1	GO:0005634,GO:0005737,GO:0005739,GO:0007178,GO:0045087,GO:0051341,GO:0061635
jg13491.t1	GO:0005519,GO:0005768,GO:0005794,GO:0007318,GO:0015031,GO:0030036
jg14704.t1	GO:0003729,GO:0009409,GO:0009535,GO:0009772,GO:0009773,GO:0010319,GO:0045261,GO:0046933
jg14420.t1	
jg13950.t1	GO:0003677,GO:0005666,GO:0032728,GO:0042797,GO:0045087,GO:0045089,GO:0051607
jg14649.t1	GO:0003676,GO:0003887,GO:0005737,GO:0006260,GO:0008408
jg13366.t1	GO:0005764,GO:0005765,GO:0005770,GO:0008643,GO:0015293,GO:0033162,GO:0033229,GO:0042438,GO:0042470,GO:0043474,GO:0048021,GO:0048022,GO:0071702,GO:1903712
jg14014.t1	GO:0000822,GO:0005829,GO:0007049,GO:0016567,GO:0019005,GO:0030674,GO:0031146,GO:0031625,GO:0043224,GO:0051301
jg14014.t2	GO:0005634,GO:0008270,GO:0046983
jg14361.t1	GO:0003676,GO:0015074
jg13729.t1	GO:0005975,GO:0019137,GO:0046872,GO:0102799
jg13944.t1	GO:0001726,GO:0005634,GO:0005938,GO:0008017,GO:0030659,GO:0031116,GO:0031122,GO:0035371,GO:0046872,GO:0051010
jg13944.t2	GO:0001726,GO:0005634,GO:0005938,GO:0008017,GO:0030659,GO:0031116,GO:0031122,GO:0035371,GO:0046872,GO:0051010
jg13210.t1	GO:0002181,GO:0003723,GO:0003735,GO:0022625,GO:0022626
jg14575.t1	GO:0004751,GO:0009052
jg14703.t1	GO:0003723,GO:0003724,GO:0003968,GO:0004197,GO:0005198,GO:0005216,GO:0005524,GO:0006351,GO:0006508,GO:0016020,GO:0016887,GO:0019062,GO:0039522,GO:0039618,GO:0039657,GO:0039694,GO:0039707,GO:0044162,GO:0044178,GO:0046718,GO:0051259
jg13200.t1	
jg14406.t1	GO:0005096,GO:0005829,GO:0005886,GO:0005923,GO:0007015,GO:0007165,GO:0017124,GO:0017156,GO:0032956,GO:0035020
jg14523.t2	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg14665.t1	GO:0000049,GO:0001682,GO:0004526
jg13808.t1	
jg13808.t2	
jg14300.t1	GO:0003676,GO:0015074
jg14300.t2	GO:0003676,GO:0015074
jg13458.t1	GO:0003360,GO:0005886,GO:0007158,GO:0007268,GO:0007612,GO:0009986,GO:0016020,GO:0021549,GO:0030182,GO:0030425,GO:0030534,GO:0031404,GO:0035176,GO:0035265,GO:0038023,GO:0042043,GO:0042803,GO:0045202,GO:0045216,GO:0048488,GO:0050804,GO:0050808,GO:0050839,GO:0060076,GO:0071625,GO:0090394,GO:0097104,GO:0097105,GO:0097110,GO:0098793,GO:0098839,GO:0098983,GO:0098985,GO:0099054
jg14161.t1	GO:0016020,GO:0019031,GO:0020002,GO:0039654,GO:0046718,GO:0055036
jg13499.t1	GO:0005245,GO:0005246,GO:0005891,GO:0006816,GO:0046872,GO:1990314
jg13977.t1	GO:0005838,GO:0022624,GO:0030234,GO:0042176
jg13517.t1	GO:0001618,GO:0005164,GO:0005175,GO:0005654,GO:0005737,GO:0005739,GO:0006924,GO:0008270,GO:0097191,GO:1901030
jg13457.t1	GO:0012505,GO:0016020,GO:0016567,GO:0016740,GO:0046872,GO:0048471
jg13775.t1	GO:0005524,GO:0016874,GO:0017000
jg14335.t1	GO:0043565
jg14314.t1	GO:0000324,GO:0005524,GO:0005886,GO:0008559,GO:0016887,GO:0042626,GO:0046677,GO:0055085,GO:1990961
jg13981.t1	GO:0003677,GO:0046872
jg14388.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg14156.t1	GO:0003676,GO:0003964,GO:0004519
jg13227.t1	GO:0003730,GO:0005634,GO:0005829,GO:0006397,GO:0006412,GO:0006417,GO:0007507,GO:0008143,GO:0008266,GO:0010494,GO:1990904
jg13875.t1	GO:0005275,GO:0005524,GO:0005886,GO:0006727,GO:0006856,GO:0015842,GO:0016887,GO:0022857,GO:0030659,GO:0031409,GO:0042626,GO:0055085,GO:0090741,GO:0098793,GO:0140359
jg14506.t1	GO:0005634,GO:0008270,GO:0016925,GO:0061665
jg14645.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg14699.t1	GO:0000786,GO:0003677,GO:0005634,GO:0030527,GO:0046982
jg14035.t1	GO:0005634,GO:0031048
jg14650.t1	GO:0001558,GO:0005546,GO:0005737,GO:0005739,GO:0005886,GO:0016197,GO:0030036,GO:0030950,GO:0031929,GO:0042802,GO:0046625,GO:0051017,GO:0070941,GO:0072659
jg13268.t1	GO:0004185,GO:0005886,GO:0006508,GO:0098552
jg13316.t1	GO:0005737,GO:0005856,GO:0008092,GO:0031032
jg13316.t2	GO:0005737,GO:0005856,GO:0008092,GO:0031032
jg13316.t3	GO:0005737,GO:0005856,GO:0008092,GO:0031032
jg13233.t1	GO:0031966
jg13417.t1	GO:0000122,GO:0000977,GO:0000978,GO:0001228,GO:0003700,GO:0004879,GO:0005634,GO:0007283,GO:0008270,GO:0021549,GO:0030154,GO:0031663,GO:0038066,GO:0040019,GO:0043565,GO:0045663,GO:0045944,GO:0048520,GO:0048856,GO:0051321,GO:1990837
jg13937.t1	GO:0001555,GO:0005789,GO:0006887,GO:0007029,GO:0007296,GO:0008407,GO:0022416,GO:0051686
jg14164.t1	GO:0004176,GO:0004222,GO:0005524,GO:0005886,GO:0006508,GO:0008270,GO:0016887,GO:0030163
jg13753.t1	GO:0000139,GO:0000220,GO:0000329,GO:0007034,GO:0007035,GO:0016471,GO:0033176,GO:0046961,GO:0048388,GO:0061795,GO:1902600
jg14521.t1	GO:0000077,GO:0003689,GO:0005524,GO:0005634,GO:0006281,GO:0007049,GO:0031389
jg13244.t1	GO:0005506,GO:0005576,GO:0005604,GO:0005634,GO:0005737,GO:0005783,GO:0005886,GO:0006457,GO:0010976,GO:0019797,GO:0030199,GO:0030278,GO:0030308,GO:0031418,GO:0032963,GO:0050708,GO:0050821,GO:0060348,GO:1901874
jg14158.t1	GO:0003676,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0015074,GO:0042575
jg14187.t1	GO:0004674,GO:0004693,GO:0005524,GO:0005634,GO:0007346,GO:0008353,GO:0016310,GO:0106310
jg14376.t1	GO:0005634
jg14117.t1	GO:0047807,GO:0080062
jg13576.t1	GO:0000287,GO:0000428,GO:0003677,GO:0003899,GO:0006351,GO:0008270
jg13576.t2	GO:0004298,GO:0005737,GO:0010498,GO:0019774
jg13839.t1	GO:0004930,GO:0004983,GO:0005886,GO:0007186,GO:0032870,GO:0042277,GO:1901653
jg14511.t1	GO:0003676,GO:0003887,GO:0004190,GO:0005524,GO:0006508,GO:0008270,GO:0015074,GO:0042575
jg13824.t1	GO:0000155,GO:0000287,GO:0004674,GO:0004712,GO:0005524,GO:0006109
jg13221.t1	GO:0002250,GO:0004715,GO:0005524,GO:0005737,GO:0005886,GO:0005911,GO:0008285,GO:0016310,GO:0034236,GO:0034332,GO:0042802,GO:0042997,GO:0046872,GO:0060368
jg13821.t1	GO:0000785,GO:0003711,GO:0003729,GO:0005634,GO:0006357,GO:0006368,GO:0006397,GO:0032044,GO:0032784,GO:0140673
jg14247.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg14386.t1	GO:0000139,GO:0005198,GO:0006886,GO:0006888,GO:0006890,GO:0006891,GO:0030126
jg13949.t1	GO:0001700,GO:0005768,GO:0007411,GO:0016324,GO:0016328,GO:0030215,GO:0030335,GO:0042048,GO:0045499,GO:0048036,GO:0048843,GO:0071526
jg13404.t1	GO:0005524,GO:0006298,GO:0016887,GO:0030983,GO:0032300,GO:0140664
jg13755.t1	GO:0001503,GO:0001654,GO:0001657,GO:0001707,GO:0001822,GO:0003272,GO:0003344,GO:0005125,GO:0005615,GO:0007389,GO:0007411,GO:0007435,GO:0008083,GO:0008201,GO:0008283,GO:0008285,GO:0009880,GO:0009887,GO:0010628,GO:0010718,GO:0021502,GO:0030326,GO:0030501,GO:0030509,GO:0030855,GO:0030858,GO:0030902,GO:0031982,GO:0032355,GO:0033280,GO:0034116,GO:0035239,GO:0036305,GO:0042325,GO:0042475,GO:0043065,GO:0043434,GO:0045665,GO:0045666,GO:0045669,GO:0045746,GO:0045786,GO:0045839,GO:0045892,GO:0045893,GO:0045944,GO:0048468,GO:0048593,GO:0048596,GO:0048646,GO:0048738,GO:0048754,GO:0048762,GO:0048812,GO:0050768,GO:0051216,GO:0060037,GO:0060272,GO:0060391,GO:0060411,GO:0060445,GO:0060485,GO:0060686,GO:0060687,GO:0060710,GO:0061384,GO:0062023,GO:0070487,GO:0070700,GO:0071773,GO:0072040,GO:0072125,GO:0072133,GO:0072134,GO:0072136,GO:0090336,GO:1900006,GO:1900106,GO:1901145,GO:1905069,GO:1905312
jg14232.t1	GO:0003677,GO:0005524,GO:0005886,GO:0007059,GO:0016887,GO:0051301
jg14718.t1	GO:0003824,GO:0071897
jg13631.t1	GO:0000978,GO:0000981,GO:0005634,GO:0006357
jg13631.t2	GO:0000978,GO:0000981,GO:0005634,GO:0006357
jg13723.t1	GO:0003987,GO:0005524,GO:0005759,GO:0006629,GO:0047760,GO:0050218
jg13899.t1	GO:0000209,GO:0005524,GO:0005634,GO:0006511,GO:0061631
jg14105.t1	GO:0003676,GO:0008270,GO:0019013,GO:0039660,GO:0039702
jg13482.t1	GO:0005789
jg13803.t1	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009653,GO:0030154
jg14723.t1	GO:0003676,GO:0008270,GO:0019028,GO:0039702
